state,district,pathogen,antibiotic,quarter,target_resistance,target_high_risk
Odisha,Berhampur,Pseudomonas aeruginosa,Colistin,2023-03-31,2.0,0
Odisha,Berhampur,Pseudomonas aeruginosa,Colistin,2023-06-30,2.1,0
Odisha,Berhampur,Pseudomonas aeruginosa,Colistin,2023-09-30,2.1,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2021-03-31,43.0,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2021-06-30,44.6,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2021-09-30,42.5,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2021-12-31,42.9,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2022-03-31,43.8,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2022-06-30,46.1,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2022-09-30,44.4,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2022-12-31,46.4,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2023-03-31,44.8,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2023-06-30,47.9,0
Odisha,Berhampur,Pseudomonas aeruginosa,Gentamicin,2023-09-30,46.4,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2021-03-31,21.5,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2021-06-30,22.1,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2021-09-30,20.9,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2021-12-31,22.2,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2022-03-31,22.3,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2022-06-30,22.4,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2022-09-30,22.2,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2022-12-31,23.0,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2023-03-31,22.9,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2023-06-30,23.8,0
Odisha,Berhampur,Pseudomonas aeruginosa,Imipenem,2023-09-30,23.1,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-03-31,25.1,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-06-30,25.5,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-09-30,25.2,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-12-31,26.6,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-03-31,25.9,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-06-30,26.6,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-09-30,26.4,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-12-31,26.6,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-03-31,26.8,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-06-30,27.4,0
Odisha,Berhampur,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-09-30,27.0,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2021-03-31,55.6,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2021-06-30,54.3,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2021-09-30,52.7,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2021-12-31,56.1,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2022-03-31,56.4,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2022-06-30,56.2,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2022-09-30,54.8,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2022-12-31,57.2,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2023-03-31,58.7,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2023-06-30,60.6,0
Odisha,Berhampur,Staphylococcus aureus,Ciprofloxacin,2023-09-30,58.0,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2021-03-31,25.2,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2021-06-30,26.2,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2021-09-30,25.5,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2021-12-31,27.1,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2022-03-31,26.7,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2022-06-30,27.5,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2022-09-30,26.4,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2022-12-31,27.3,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2023-03-31,27.1,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2023-06-30,28.7,0
Odisha,Berhampur,Staphylococcus aureus,Clindamycin,2023-09-30,26.9,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2021-03-31,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2021-06-30,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2021-09-30,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2021-12-31,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2022-03-31,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2022-06-30,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2022-09-30,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2022-12-31,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2023-03-31,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2023-06-30,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Daptomycin,2023-09-30,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2021-03-31,28.6,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2021-06-30,30.4,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2021-09-30,28.9,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2021-12-31,29.5,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2022-03-31,29.6,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2022-06-30,31.8,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2022-09-30,29.7,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2022-12-31,32.4,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2023-03-31,30.6,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2023-06-30,31.9,0
Odisha,Berhampur,Staphylococcus aureus,Gentamicin,2023-09-30,32.3,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2021-03-31,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2021-06-30,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2021-09-30,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2021-12-31,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2022-03-31,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2022-06-30,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2022-09-30,1.0,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2022-12-31,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2023-03-31,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2023-06-30,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Linezolid,2023-09-30,1.1,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2021-03-31,36.6,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2021-06-30,38.4,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2021-09-30,37.2,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2021-12-31,37.1,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2022-03-31,38.7,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2022-06-30,38.2,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2022-09-30,38.8,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2022-12-31,39.6,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2023-03-31,39.1,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2023-06-30,39.5,0
Odisha,Berhampur,Staphylococcus aureus,Oxacillin,2023-09-30,39.0,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2021-03-31,3.2,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2021-06-30,3.3,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2021-09-30,3.2,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2021-12-31,3.3,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2022-03-31,3.3,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2022-06-30,3.5,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2022-09-30,3.4,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2022-12-31,3.5,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2023-03-31,3.6,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2023-06-30,3.6,0
Odisha,Berhampur,Staphylococcus aureus,Teicoplanin,2023-09-30,3.4,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2021-03-31,2.0,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2021-06-30,2.0,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2021-09-30,1.9,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2021-12-31,2.1,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2022-03-31,2.0,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2022-06-30,2.1,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2022-09-30,2.0,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2022-12-31,2.1,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2023-03-31,2.1,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2023-06-30,2.1,0
Odisha,Berhampur,Staphylococcus aureus,Vancomycin,2023-09-30,2.1,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2021-03-31,54.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2021-06-30,57.3,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2021-09-30,55.0,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2021-12-31,57.4,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2022-03-31,57.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2022-06-30,59.2,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2022-09-30,57.2,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2022-12-31,60.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2023-03-31,60.2,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2023-06-30,61.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Amikacin,2023-09-30,59.5,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-03-31,50.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-06-30,50.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-09-30,51.3,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-12-31,50.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-03-31,52.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-06-30,53.0,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-09-30,52.1,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-12-31,55.6,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-03-31,53.5,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-06-30,55.1,0
Bihar,Bhagalpur,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-09-30,53.5,0
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2021-03-31,74.8,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2021-06-30,77.1,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2021-09-30,71.8,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2021-12-31,78.0,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2022-03-31,77.6,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2022-06-30,79.8,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2022-09-30,74.5,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2022-12-31,79.5,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2023-03-31,81.2,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2023-06-30,81.3,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ceftriaxone,2023-09-30,76.9,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2021-03-31,79.7,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2021-06-30,81.8,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2021-09-30,79.2,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2021-12-31,80.7,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2022-03-31,78.6,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2022-06-30,82.3,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2022-09-30,83.1,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2022-12-31,85.8,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2023-03-31,84.7,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2023-06-30,84.4,1
Bihar,Bhagalpur,Acinetobacter baumannii,Ciprofloxacin,2023-09-30,84.9,1
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2021-03-31,1.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2021-06-30,1.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2021-09-30,1.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2021-12-31,1.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2022-03-31,1.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2022-06-30,1.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2022-09-30,1.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2022-12-31,1.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2023-03-31,1.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2023-06-30,2.0,0
Bihar,Bhagalpur,Acinetobacter baumannii,Colistin,2023-09-30,1.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2021-03-31,68.6,0
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2021-06-30,73.0,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2021-09-30,69.5,0
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2021-12-31,70.3,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2022-03-31,71.6,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2022-06-30,74.2,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2022-09-30,71.6,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2022-12-31,75.2,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2023-03-31,74.5,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2023-06-30,78.6,1
Bihar,Bhagalpur,Acinetobacter baumannii,Gentamicin,2023-09-30,74.7,1
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2021-03-31,46.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2021-06-30,46.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2021-09-30,45.1,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2021-12-31,46.4,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2022-03-31,47.1,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2022-06-30,49.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2022-09-30,47.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2022-12-31,50.3,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2023-03-31,49.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2023-06-30,51.2,0
Bihar,Bhagalpur,Acinetobacter baumannii,Imipenem,2023-09-30,48.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-03-31,60.4,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-06-30,64.5,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-09-30,61.1,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-12-31,62.6,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-03-31,64.8,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-06-30,64.2,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-09-30,64.4,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-12-31,66.7,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-03-31,66.9,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-06-30,67.3,0
Bihar,Bhagalpur,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-09-30,65.8,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2021-03-31,17.3,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2021-06-30,18.6,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2021-09-30,17.6,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2021-12-31,18.1,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2022-03-31,18.7,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2022-06-30,19.5,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2022-09-30,18.5,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2022-12-31,19.5,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2023-03-31,18.9,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2023-06-30,20.1,0
Bihar,Bhagalpur,Escherichia coli,Amikacin,2023-09-30,19.4,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2021-03-31,27.0,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2021-06-30,27.4,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2021-09-30,26.5,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2021-12-31,28.8,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2022-03-31,29.0,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2022-06-30,29.5,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2022-09-30,28.1,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2022-12-31,28.6,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2023-03-31,29.5,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2023-06-30,30.8,0
Bihar,Bhagalpur,Escherichia coli,Cefoperazone-Sulbactam,2023-09-30,28.9,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2021-03-31,62.1,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2021-06-30,61.0,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2021-09-30,61.2,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2021-12-31,62.6,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2022-03-31,64.3,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2022-06-30,66.7,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2022-09-30,64.4,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2022-12-31,67.6,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2023-03-31,67.0,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2023-06-30,67.8,0
Bihar,Bhagalpur,Escherichia coli,Ceftriaxone,2023-09-30,63.9,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2021-03-31,63.1,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2021-06-30,67.5,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2021-09-30,63.5,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2021-12-31,66.0,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2022-03-31,67.7,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2022-06-30,71.2,1
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2022-09-30,67.9,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2022-12-31,68.1,0
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2023-03-31,70.9,1
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2023-06-30,73.1,1
Bihar,Bhagalpur,Escherichia coli,Ciprofloxacin,2023-09-30,71.6,1
Bihar,Bhagalpur,Escherichia coli,Colistin,2021-03-31,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2021-06-30,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2021-09-30,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2021-12-31,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2022-03-31,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2022-06-30,1.0,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2022-09-30,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2022-12-31,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2023-03-31,0.9,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2023-06-30,1.0,0
Bihar,Bhagalpur,Escherichia coli,Colistin,2023-09-30,1.0,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2021-03-31,44.4,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2021-06-30,45.9,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2021-09-30,43.8,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2021-12-31,45.3,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2022-03-31,45.8,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2022-06-30,46.3,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2022-09-30,45.7,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2022-12-31,48.6,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2023-03-31,48.1,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2023-06-30,47.9,0
Bihar,Bhagalpur,Escherichia coli,Gentamicin,2023-09-30,46.7,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2021-03-31,7.7,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2021-06-30,7.8,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2021-09-30,7.7,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2021-12-31,7.7,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2022-03-31,7.8,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2022-06-30,7.9,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2022-09-30,7.8,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2022-12-31,8.2,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2023-03-31,8.5,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2023-06-30,8.3,0
Bihar,Bhagalpur,Escherichia coli,Imipenem,2023-09-30,8.1,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2021-03-31,30.0,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2021-06-30,30.8,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2021-09-30,29.1,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2021-12-31,30.8,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2022-03-31,30.1,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2022-06-30,31.9,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2022-09-30,30.3,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2022-12-31,32.3,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2023-03-31,31.6,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2023-06-30,32.9,0
Bihar,Bhagalpur,Escherichia coli,Piperacillin-Tazobactam,2023-09-30,31.0,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2021-03-31,34.9,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2021-06-30,37.3,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2021-09-30,35.6,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2021-12-31,37.3,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2022-03-31,36.0,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2022-06-30,37.5,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2022-09-30,36.8,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2022-12-31,37.5,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2023-03-31,37.3,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2023-06-30,39.6,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Amikacin,2023-09-30,39.1,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2021-03-31,49.8,0
Bihar,Bhagalpur,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2021-06-30,51.6,0
